"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","POL","Poland","2017","2017",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","POL","Poland","2018","2018",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","POL","Poland","2019","2019",,"n","Magnitude nil or negligible"
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","AUT","Austria","2016","2016",3859.62839,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","AUT","Austria","2017","2017",3943.24731,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","AUT","Austria","2018","2018",4151.10589,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","AUT","Austria","2019","2019",3979.77535,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","VUT","Vanuatu","2019","2019",7.0803,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","VUT","Vanuatu","2020","2020",7.79067,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","PAK","Pakistan","2016","2016",1857.71145,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","PAK","Pakistan","2017","2017",1786.43683,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","GTM","Guatemala","2016","2016",,"a","Category not applicable"
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","GTM","Guatemala","2017","2017",1.70902,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","GTM","Guatemala","2018","2018",,"a","Category not applicable"
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","GTM","Guatemala","2019","2019",2.10601,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","GTM","Guatemala","2020","2020",1.10267,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","GTM","Guatemala","2021","2021",1.66787,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","AFG","Afghanistan","2016","2016",818.80367,"‡","UIS Estimation"
"X_US_FSGOV","Government expenditure on education, US$ (millions)","AFG","Afghanistan","2017","2017",820.7047,"‡","UIS Estimation"
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","ROU","Romania","2016","2016",1333.0341,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","ROU","Romania","2017","2017",1515.36191,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","ROU","Romania","2018","2018",1816.44104,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","ROU","Romania","2019","2019",2033.68178,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","MLI","Mali","2016","2016",53.98706,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","MLI","Mali","2017","2017",80.55196,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","MLI","Mali","2021","2021",58.44792,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","LVA","Latvia","2016","2016",194.96839,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","LVA","Latvia","2017","2017",191.3213,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","LVA","Latvia","2018","2018",206.57938,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","LVA","Latvia","2019","2019",212.91302,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","HRV","Croatia","2017","2017",477.57251,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","HRV","Croatia","2018","2018",532.6009,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","HRV","Croatia","2019","2019",536.59825,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","SVK","Slovakia","2016","2016",453.64776,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","SVK","Slovakia","2017","2017",509.02546,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","SVK","Slovakia","2018","2018",584.47076,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","SVK","Slovakia","2019","2019",660.92529,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","BMU","Bermuda","2017","2017",29.39919,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","LUX","Luxembourg","2017","2017",1014.4537,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","LUX","Luxembourg","2018","2018",1191.43816,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","LUX","Luxembourg","2019","2019",1127.32358,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","TKM","Turkmenistan","2019","2019",163.42857,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","TKM","Turkmenistan","2020","2020",192.314,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","GBR","United Kingdom of Great Britain and Northern Ireland","2016","2016",60133.33109,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","GBR","United Kingdom of Great Britain and Northern Ireland","2017","2017",54039.47826,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","GBR","United Kingdom of Great Britain and Northern Ireland","2018","2018",48777.05698,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","GBR","United Kingdom of Great Britain and Northern Ireland","2019","2019",53633.46532,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","IND","India","2016","2016",13328.79591,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","IND","India","2017","2017",13723.88708,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","IND","India","2018","2018",15940.97491,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","IND","India","2019","2019",13619.14733,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","IND","India","2020","2020",16534.68588,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","IND","India","2021","2021",18601.6384,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","TUR","Türkiye","2016","2016",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","TUR","Türkiye","2017","2017",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","TUR","Türkiye","2018","2018",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","TUR","Türkiye","2019","2019",,"n","Magnitude nil or negligible"
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","SVN","Slovenia","2016","2016",740.50967,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","SVN","Slovenia","2017","2017",800.03536,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","SVN","Slovenia","2018","2018",913.9309,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","SVN","Slovenia","2019","2019",905.26952,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","ESP","Spain","2016","2016",14039.71959,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","ESP","Spain","2017","2017",14861.66797,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","ESP","Spain","2018","2018",15968.39847,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","ESP","Spain","2019","2019",15578.76259,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","KAZ","Kazakhstan","2016","2016",4088.28273,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","KAZ","Kazakhstan","2017","2017",4588.52488,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","KAZ","Kazakhstan","2018","2018",4691.43604,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","KAZ","Kazakhstan","2019","2019",5190.17125,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","FRA","France","2017","2017",31827.90859,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","FRA","France","2018","2018",34266.42489,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","FRA","France","2019","2019",33136.37832,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","TGO","Togo","2016","2016",16.58209,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","TCA","Turks and Caicos Islands","2018","2018",0.14994,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","SLV","El Salvador","2016","2016",85.56054,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","SLV","El Salvador","2017","2017",91.83082,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","SLV","El Salvador","2018","2018",96.32954,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","SLV","El Salvador","2019","2019",100.2325,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","MDA","Republic of Moldova","2016","2016",101.94433,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","MDA","Republic of Moldova","2017","2017",123.51209,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","MDA","Republic of Moldova","2018","2018",145.41844,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","MDA","Republic of Moldova","2019","2019",162.57718,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","MDA","Republic of Moldova","2020","2020",145.33767,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","MDA","Republic of Moldova","2021","2021",149.15138,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","GIN","Guinea","2016","2016",88.63033,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","GIN","Guinea","2017","2017",97.07643,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","GIN","Guinea","2019","2019",102.3533,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","GIN","Guinea","2020","2020",140.82472,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","URY","Uruguay","2016","2016",629.72498,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","URY","Uruguay","2017","2017",704.94102,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","URY","Uruguay","2018","2018",736.36022,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","URY","Uruguay","2019","2019",665.24417,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","URY","Uruguay","2020","2020",646.48404,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","MWI","Malawi","2016","2016",,"n","Magnitude nil or negligible"
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","RWA","Rwanda","2016","2016",78.92969,"‡","UIS Estimation"
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","RWA","Rwanda","2018","2018",40.4522,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","RWA","Rwanda","2021","2021",50.81772,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","CPV","Cabo Verde","2016","2016",,"n","Magnitude nil or negligible"
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","CPV","Cabo Verde","2017","2017",,"n","Magnitude nil or negligible"
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","CPV","Cabo Verde","2019","2019",,"n","Magnitude nil or negligible"
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","PRT","Portugal","2017","2017",4929.57173,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","PRT","Portugal","2018","2018",4967.01334,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","PRT","Portugal","2019","2019",5033.87903,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","UGA","Uganda","2016","2016",692.40329,"‡","UIS Estimation"
"X_US_FSGOV","Government expenditure on education, US$ (millions)","UGA","Uganda","2017","2017",658.15236,"‡","UIS Estimation"
